,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,Fiber,Order
156,3552.6706033106639,-0.0028989450799864545,1.5526815298030952e-06,2.0499552776430368e-11,9.2377000000000002,9,0,4079,SCI1,32
157,3571.3622101016431,-0.0029141942077311176,1.6264997770151049e-06,1.096180399381748e-11,8.9680999999999997,9.5832999999999995,0,4079,SCI2,32
158,3590.1200659037622,-0.0028425657599866084,1.6215587279594291e-06,1.0081020485161995e-11,8.1936,9.1837999999999997,0,4079,SCI3,32
159,3606.5774616904355,-0.0034060548894637352,1.8923624374278957e-06,-2.3814629208444968e-11,6.1471,6.1471,0,4079,CAL,32
160,3681.4139897775544,-0.0026505954823082337,1.5862414811274301e-06,2.9249149562678311e-11,9.9901999999999997,9.9901999999999997,0,4079,SKY,33
161,3701.8056859782596,-0.0030829328394673086,1.8213690789945788e-06,-5.8197308443274865e-12,9.2058999999999997,9.1225000000000005,0,4079,SCI1,33
162,3720.5368282603208,-0.0029344545330404859,1.7576447226315564e-06,8.8509761497213501e-12,8.8430999999999997,9.6127000000000002,0,4079,SCI2,33
163,3739.2359271133446,-0.0028346280852411111,1.7657300414194684e-06,4.1273210665736137e-12,8.2867999999999995,9.1446000000000005,0,4079,SCI3,33
164,3755.7321186284066,-0.0028830206576592353,1.6857679872472746e-06,2.6270187757954079e-11,6.1151999999999997,6.1151999999999997,0,4079,CAL,33
165,3833.5622459258793,-0.0028502498720932102,1.8670432564512173e-06,1.3763253872285436e-12,10.144600000000001,10.144600000000001,0,4079,SKY,34
166,3854.0385595000275,-0.002810468104989923,1.7616045276786998e-06,2.2465650796058527e-11,9.1984999999999992,9.0343,0,4079,SCI1,34
167,3872.6816616757746,-0.0030266125065979382,1.9742344572646631e-06,-9.3810490633432074e-12,8.7917000000000005,9.7082999999999995,0,4079,SCI2,34
168,3891.395690676813,-0.0025651955898818341,1.7352751381108855e-06,2.6263184640219862e-11,8.2353000000000005,9.2989999999999995,0,4079,SCI3,34
169,3907.893394664487,-0.0027334872952145314,1.7325168470658896e-06,3.7002726903154494e-11,6.0073999999999996,6.0073999999999996,0,4079,CAL,34
170,3988.8337905033832,-0.0025381063643636665,1.8043065466880566e-06,2.9452337914342421e-11,10.061299999999999,10.061299999999999,0,4079,SKY,35
171,4009.386139989922,-0.0028383530055110309,1.9161247071551007e-06,1.5233928983160307e-11,9.25,9.0417000000000005,0,4079,SCI1,35
172,4028.1025008526576,-0.0028775321725647532,1.9806685385819124e-06,9.0342122910871841e-12,8.8994999999999997,9.6396999999999995,0,4079,SCI2,35
173,4046.7951247029068,-0.0025480068367651249,1.8208755672514474e-06,3.5932490942209908e-11,8.1966999999999999,8.9460999999999995,0,4079,SCI3,35
174,4063.331531264043,-0.0030906674500615419,2.1432832362569263e-06,-2.1982390612035725e-11,6.1424000000000003,6.1424000000000003,0,3407,CAL,35
